name,website,actual-website,company-overview
Firetree Chocolate,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/firetree-chocolate,https://www.firetreechocolate.com/,"Firetree Limited is a multiple award-winning producer of luxurious, rich chocolate crafted using rare cocoa beans from remote volcanic island estates in the South Pacific and Oceania. The long finish, lingering taste, distinct depth and taste complexity of our chocolate is due to the uniquely nutrient rich, porous volcanic soils on which our “Firetrees” or cocoa trees grow. Our island award winning estate farmers use sustainable farming practices to ensure we receive the best quality beans. We work closely with them and support them by paying a substantial premium on the market price. Our beans are carefully controlled ‘box-fermented’ and solar-dried on site. They are shipped to our UK dairy-free and nut-free plant where our master Chocolate Maker ‘whole-bean’ roasts them and slowly conches the chocolate to bend the complex natural flavours into a unique, great tasting, silky smooth, rich dark chocolate. Firetree Chocolate is 100% vegan, kosher and halal."
Flavour Warehouse Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/base-e-liquid,https://www.flavourwarehouse.co.uk/,Flavour Warehouse is a leading international e-liquid company with global reach currently operating in over 80 countries. The company was founded in 2012 by Nathan Walton and Philip Boyle with a vision to be the worlds most trusted vaping company with brands recognised for their high-quality flavours.
Flawsome! Drinks,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/flawsome-brands-limited,https://www.flawsomedrinks.com/,"Inspired by nan’s tasty recipes, Flawsome! saves imperfect and surplus fruit by transforming it into perfectly crafted cold pressed juices. It’s our mission to inspire the world to reimagine their perceptions by making people feel brilliant about saving needless waste. To date we have saved over 2 million wonky and surplus fruit and over the next 5 years we plan to save 20,000 tonnes of wonky and surplus produce, and donate one million drinks to charitable causes. As a certified B Corp we invest nearly 2% of our sales – not just profit – in environmental causes and charities around the world. Helping the planet shouldn’t mean you have to sacrifice on delicious food and drink. Our drinks are made from 100% surplus and wonky fruit, with zero added sugar or sweeteners. Good for you, good for the planet - everybody wins!"
Fleming Howden,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/fleming-howden,http://www.fleminghowden.co.uk/,Coming Soon
Flexco,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/flexco,http://www.flexco.co.uk/,"Flexco – Effective Solutions for Maximising Productivity
For more than 100 years, Flexco has been providing belt conveyor operators around the world with efficient, safe products, services, and solutions for their conveyor systems.
Flexco manufactures mechanical belt fasteners, belt cleaning products, transfer point solutions, rollers, and belt maintenance tools, growing from a small Chicago workshop in 1907 to emerge as a world leader in maximizing belt conveyor productivity."
Florette UK & Ireland,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/florette-uk-ireland,https://www.florettesalad.co.uk/,"At Florette, it’s all about taste. We go to great lengths to ensure that our leaves are the freshest and therefore the tastiest they can be. Our leaf experts are constantly experimenting with leaf mixes to ensure we have a product for every taste. We don’t stop there as our chefs develop recipes to perfectly match our mixes making it super easy for you to create dishes you’ll savour again and again."
Folkington Authentic Juices and Artisan Mixers,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/folkington-authentic-juices-artisan-mixers,http://www.folkingtons.com/,"Folkington’s is a family-owned brand of premium fruit juices and mixers. We produce premium drinks that give consumers an experience they will love and remember. We do this by sharing our passion for sourcing specific fruit varieties and botanicals. It goes without saying that everything we make is backed up by our uncompromising respect for quality, with provenance and sustainability at our core."
Food & Drink Federation,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/food-drink-federation,https://www.fdf.org.uk/,"The Food and Drink Federation (FDF) - the voice of food and drink manufacturing, producing and importing in the UK."
Food & Drink Wales,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/food-drink-wales,https://www.foodanddrinkexpo.co.uk/exhibitors-2021/#/exhibitors?areaId=d523181e-cbf5-11ea-94b6-000000000000,Coming Soon.
Food Connections Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/food-connections-ltd,http://www.foodconnections.co.uk/,"Established in 1992 with the aim of creating high quality handmade snacking products, we’ve gained a respected and trusted reputation. Still run by the family, our purpose-built bakery continues to uphold our motto of quality and tradition in every case."
Formbar,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/formbar,https://www.formbar.co.uk/Formbar/index.asp,"Formbar Limited are stockists of shopping trolleys, baskets and wheel along baskets. We have been in the industry for 10+ years and have worked with the convenience sector since the beginning. We stock a range of sizes, styles and colours so therefore will have something that suits your store’s requirements. Our products come with branding opportunities where you can add a logo and choose a colour to match your store’s branding. We offer fast delivery and discounts on bulk quantity orders."
Fortress Technology Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/fortress-technology-ltd,https://www.fortresstechnology.com/en-uk/,"Fortress Technology puts consumer safety first. In a world where better is just around the corner, we’re trusted by thousands of global manufacturers to design, build, install & maintain inspection equipment that deliver exactly what they promise. From food to FMCG; pharmaceutical to bulk; SMEs to listed companies; metal detectors to checkweighers; x-ray to combination systems; Fortress machines are designed to catch contaminants, slash waste, spot product defects, comply with weights legislation & reduce production downtime -wherever in the world you manufacture or export to. We regularly design systems that slot straight into existing production and packaging lines. For 20+ years we have offered the Fortress ‘Never Obsolete’ guarantee, ensuring future sustainability & compliance with HACCP & Codes of Practice. Now, this guarantee extends across all our new inspection systems. Come, meet us & discover what’s new!"
FOSS U.K. Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/foss-uk-ltd,https://www.fossanalytics.com/,Coming soon
Fountain Food Machinery Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/fountain-food-machinery-ltd,https://www.fountainfoodmachinery.co.uk/,Fountain Food Machinery & Equipment specialise in the sales of new and used food processing machinery and equipment throughout the UK and Europe. The UK’s largest stockist of refurbished metal detectors.
Foxdenton Estate Company Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/foxdenton-estate-company-ltd,http://www.foxdentonestate.co.uk/,We are a family run company specialising in the production of English Fruit Gin Liqueurs and London Dry Gin. Our aim is to make great seasonal drinks based on traditional recipes and using British fruit.
Frank's Luxury Biscuits,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/franks-luxury-biscuits,http://www.franksluxurybiscuits.co.uk/,"Frank’s Luxury Biscuits is a family run luxury biscuit bakery set in rural Herefordshire. We directly supply many Farm Shops, Deli’s, Food halls and Garden Centre’s with our delicious biscuits up and down the country. We use only the finest ingredients like smooth Belgian Chocolate (rather than chocolate coating or chocolate substitutes) in our wonderful biscuits which helps make them so popular."
Freda's Peanut Butter,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/fredas-peanut-butter,https://www.fredas.co.uk/,"Made in Cornwall with high oleic Argentinian peanuts which are deeply roasted and blended with the finest organic ingredients from around the globe, to produce peanut butter with perfect texture and exceptional flavour. Our award winning flavours are Toasted Coconut, Chipotle Chilli, Cornish Sea Salt and Winter Fruit & Spice. Vegan, no refined sugar, no palm oil; this is peanut butter… but better!"
